trainlm,0.1212,0.02106,1,1,86.6667,13.3333,13.3333,
trainlm,0.065557,0.011891,1,2,80,20,20,
trainlm,0.068295,0.011632,1,3,88.3333,11.6667,11.6667,
trainlm,0.078783,0.018384,1,4,83.3333,16.6667,16.6667,
trainlm,0.066234,0.014559,1,5,83.3333,16.6667,16.6667,
trainlm,0.085008,0.013859,1,10,83.3333,16.6667,16.6667,
trainlm,0.10985,0.011852,1,15,81.6667,18.3333,18.3333,
trainlm,0.14939,0.011826,1,20,95,5,5,
trainlm,0.18474,0.012124,1,25,90,10,10,
trainlm,0.21397,0.014204,1,30,93.3333,6.6667,6.6667,
trainlm,0.39855,0.012572,1,35,81.6667,18.3333,18.3333,
trainlm,0.35948,0.012016,1,40,86.6667,13.3333,13.3333,
trainlm,0.43541,0.011777,1,45,86.6667,13.3333,13.3333,
trainlm,0.50593,0.013843,1,50,86.6667,13.3333,13.3333,
trainlm,0.66231,0.012579,1,55,90,10,10,
trainlm,0.8067,0.011542,1,60,83.3333,16.6667,16.6667,
trainlm,0.12296,0.014222,2,1,85,15,15,
trainlm,0.065679,0.016493,2,2,91.6667,8.3333,8.3333,
trainlm,0.083193,0.016068,2,3,90,10,10,
trainlm,0.097201,0.019699,2,4,85,15,15,
trainlm,0.090666,0.013913,2,5,80,20,20,
trainlm,0.13407,0.016225,2,10,90,10,10,
trainlm,0.26755,0.012947,2,15,93.3333,6.6667,6.6667,
trainlm,0.70875,0.014266,2,20,91.6667,8.3333,8.3333,
trainlm,1.0936,0.013268,2,25,91.6667,8.3333,8.3333,
trainlm,2.0999,0.015328,2,30,86.6667,13.3333,13.3333,
trainlm,2.9906,0.01522,2,35,86.6667,13.3333,13.3333,
trainlm,7.2597,0.012781,2,40,90,10,10,
trainlm,7.3085,0.013371,2,45,86.6667,13.3333,13.3333,
trainlm,22.7492,0.01313,2,50,90,10,10,
trainlm,24.1742,0.013054,2,55,86.6667,13.3333,13.3333,
trainlm,38.1891,0.012718,2,60,91.6667,8.3333,8.3333,
trainlm,0.12759,0.023099,3,1,53.3333,46.6667,46.6667,
trainlm,0.10894,0.018463,3,2,56.6667,43.3333,43.3333,
trainlm,0.10744,0.018682,3,3,85,15,15,
trainlm,0.093004,0.017202,3,4,85,15,15,
trainlm,0.14211,0.021956,3,5,86.6667,13.3333,13.3333,
trainlm,0.26754,0.022228,3,10,88.3333,11.6667,11.6667,
trainlm,0.57821,0.018083,3,15,91.6667,8.3333,8.3333,
trainlm,1.7612,0.021867,3,20,85,15,15,
trainlm,3.611,0.018042,3,25,81.6667,18.3333,18.3333,
trainlm,9.3675,0.014794,3,30,86.6667,13.3333,13.3333,
trainlm,10.4715,0.016437,3,35,88.3333,11.6667,11.6667,
trainlm,33.6689,0.016695,3,40,96.6667,3.3333,3.3333,
trainlm,28.2532,0.016025,3,45,93.3333,6.6667,6.6667,
trainlm,52.74,0.01996,3,50,90,10,10,
trainlm,88.5106,0.016628,3,55,90,10,10,
trainlm,174.6153,0.014975,3,60,91.6667,8.3333,8.3333,
trainlm,0.18965,0.017496,4,1,65,35,35,
trainlm,0.080165,0.016667,4,2,60,40,40,
trainlm,0.094524,0.018349,4,3,90,10,10,
trainlm,0.14678,0.018626,4,4,80,20,20,
trainlm,0.12199,0.016703,4,5,83.3333,16.6667,16.6667,
trainlm,0.28972,0.017884,4,10,93.3333,6.6667,6.6667,
trainlm,0.94418,0.017052,4,15,80,20,20,
trainlm,3.6695,0.016991,4,20,83.3333,16.6667,16.6667,
trainlm,7.3969,0.016205,4,25,85,15,15,
trainlm,11.8209,0.017145,4,30,90,10,10,
trainlm,28.7119,0.016334,4,35,90,10,10,
trainlm,85.2382,0.01892,4,40,81.6667,18.3333,18.3333,
trainlm,100.2691,0.016528,4,45,93.3333,6.6667,6.6667,
trainlm,226.5317,0.01667,4,50,88.3333,11.6667,11.6667,
trainlm,264.0993,0.018327,4,55,95,5,5,
trainlm,543.1762,0.015991,4,60,83.3333,16.6667,16.6667,
trainbr,0.43155,0.013081,1,1,63.3333,36.6667,36.6667,
