trainlm,0.054655,0.0083281,1,1,53.3333,46.6667,46.6667,
trainlm,0.040711,0.0075949,1,2,93.3333,6.6667,6.6667,
trainlm,0.043064,0.0074335,1,3,85,15,15,
trainlm,0.047854,0.0078434,1,4,90,10,10,
trainlm,0.050274,0.007514,1,5,85,15,15,
trainlm,0.047448,0.0075201,1,10,91.6667,8.3333,8.3333,
trainlm,0.077827,0.0076239,1,15,88.3333,11.6667,11.6667,
trainlm,0.074812,0.0076242,1,20,85,15,15,
trainlm,0.085228,0.0072729,1,25,86.6667,13.3333,13.3333,
trainlm,0.14361,0.0074256,1,30,86.6667,13.3333,13.3333,
trainlm,0.1213,0.007252,1,35,93.3333,6.6667,6.6667,
trainlm,0.19668,0.0076272,1,40,86.6667,13.3333,13.3333,
trainlm,0.046749,0.0095344,2,1,55,45,45,
trainlm,0.061271,0.0086342,2,2,88.3333,11.6667,11.6667,
trainlm,0.050272,0.0080181,2,3,88.3333,11.6667,11.6667,
trainlm,0.047439,0.008221,2,4,70,30,30,
trainlm,0.0491,0.0085485,2,5,86.6667,13.3333,13.3333,
trainlm,0.067033,0.0085382,2,10,88.3333,11.6667,11.6667,
trainlm,0.15612,0.0086345,2,15,93.3333,6.6667,6.6667,
trainlm,0.25435,0.0082279,2,20,91.6667,8.3333,8.3333,
trainlm,0.51333,0.0085201,2,25,85,15,15,
trainlm,1.0015,0.0093131,2,30,91.6667,8.3333,8.3333,
trainlm,3.2194,0.0086849,2,35,88.3333,11.6667,11.6667,
trainlm,4.1553,0.008154,2,40,88.3333,11.6667,11.6667,
trainlm,0.075552,0.0092346,3,1,61.6667,38.3333,38.3333,
trainlm,0.081879,0.010313,3,2,91.6667,8.3333,8.3333,
trainlm,0.062119,0.0097653,3,3,80,20,20,
trainlm,0.10657,0.011348,3,4,88.3333,11.6667,11.6667,
trainlm,0.060847,0.0093342,3,5,86.6667,13.3333,13.3333,
trainlm,0.10658,0.0090493,3,10,81.6667,18.3333,18.3333,
trainlm,0.23988,0.0095386,3,15,85,15,15,
trainlm,0.70466,0.012315,3,20,91.6667,8.3333,8.3333,
trainlm,2.9122,0.010007,3,25,93.3333,6.6667,6.6667,
trainlm,4.709,0.0091996,3,30,91.6667,8.3333,8.3333,
trainlm,8.0658,0.0091549,3,35,88.3333,11.6667,11.6667,
trainlm,26.0922,0.0091154,3,40,88.3333,11.6667,11.6667,
trainlm,0.06771,0.0093566,4,1,56.6667,43.3333,43.3333,
trainlm,0.081126,0.0098003,4,2,66.6667,33.3333,33.3333,
trainlm,0.066833,0.009774,4,3,91.6667,8.3333,8.3333,
trainlm,0.081702,0.011033,4,4,83.3333,16.6667,16.6667,
trainlm,0.080927,0.011573,4,5,90,10,10,
trainlm,0.19778,0.009985,4,10,81.6667,18.3333,18.3333,
trainlm,0.44435,0.010579,4,15,85,15,15,
trainlm,1.979,0.010155,4,20,95,5,5,
trainlm,3.3976,0.011006,4,25,90,10,10,
trainlm,12.513,0.010264,4,30,90,10,10,
trainlm,26.0823,0.0099527,4,35,90,10,10,
trainlm,27.2364,0.012322,4,40,91.6667,8.3333,8.3333,
trainbr,0.20301,0.0072605,1,1,60,40,40,
trainbr,0.045964,0.0077039,1,2,88.3333,11.6667,11.6667,
trainbr,0.051495,0.0070036,1,3,85,15,15,
trainbr,0.066131,0.0069278,1,4,85,15,15,
trainbr,0.081383,0.0072104,1,5,83.3333,16.6667,16.6667,
trainbr,0.10967,0.0069076,1,10,85,15,15,
trainbr,0.18007,0.0074338,1,15,86.6667,13.3333,13.3333,
trainbr,0.22382,0.0073888,1,20,83.3333,16.6667,16.6667,
trainbr,0.54793,0.0070208,1,25,88.3333,11.6667,11.6667,
trainbr,0.69886,0.0069354,1,30,88.3333,11.6667,11.6667,
trainbr,0.63347,0.0069955,1,35,85,15,15,
trainbr,1.082,0.0071394,1,40,88.3333,11.6667,11.6667,
trainbr,1.6176,0.0084601,2,1,45,55,55,
trainbr,0.059133,0.0076408,2,2,86.6667,13.3333,13.3333,
trainbr,0.073478,0.0080426,2,3,85,15,15,
trainbr,0.10208,0.0076952,2,4,83.3333,16.6667,16.6667,
trainbr,0.081543,0.007553,2,5,86.6667,13.3333,13.3333,
trainbr,0.1964,0.0083674,2,10,86.6667,13.3333,13.3333,
trainbr,0.46396,0.0081277,2,15,33.3333,66.6667,66.6667,
trainbr,0.98627,0.0080812,2,20,33.3333,66.6667,66.6667,
trainbr,2.7435,0.0079931,2,25,33.3333,66.6667,66.6667,
trainbr,6.8427,0.0085437,2,30,33.3333,66.6667,66.6667,
trainbr,11.8604,0.0083309,2,35,33.3333,66.6667,66.6667,
trainbr,22.5002,0.0079671,2,40,33.3333,66.6667,66.6667,
trainbr,1.5771,0.0083342,3,1,65,35,35,
trainbr,0.065729,0.0081648,3,2,88.3333,11.6667,11.6667,
trainbr,0.079558,0.0082823,3,3,88.3333,11.6667,11.6667,
trainbr,0.094033,0.0083583,3,4,88.3333,11.6667,11.6667,
trainbr,0.12226,0.0090728,3,5,88.3333,11.6667,11.6667,
trainbr,0.24634,0.0091247,3,10,33.3333,66.6667,66.6667,
trainbr,0.86081,0.0084,3,15,33.3333,66.6667,66.6667,
trainbr,3.966,0.0088425,3,20,58.3333,41.6667,41.6667,
trainbr,6.367,0.008707,3,25,33.3333,66.6667,66.6667,
trainbr,24.1958,0.0091993,3,30,33.3333,66.6667,66.6667,
trainbr,38.9609,0.0087242,3,35,33.3333,66.6667,66.6667,
trainbr,64.0667,0.0089343,3,40,33.3333,66.6667,66.6667,
trainbr,0.068723,0.0091993,4,1,33.3333,66.6667,66.6667,
trainbr,0.10922,0.012441,4,2,33.3333,66.6667,66.6667,
trainbr,0.099316,0.0096343,4,3,33.3333,66.6667,66.6667,
trainbr,0.13308,0.010163,4,4,81.6667,18.3333,18.3333,
trainbr,0.12631,0.0095172,4,5,86.6667,13.3333,13.3333,
trainbr,0.43108,0.0097212,4,10,33.3333,66.6667,66.6667,
trainbr,1.8697,0.0093451,4,15,33.3333,66.6667,66.6667,
trainbr,8.8902,0.01008,4,20,33.3333,66.6667,66.6667,
trainbr,15.9719,0.0092132,4,25,33.3333,66.6667,66.6667,
trainbr,48.6165,0.010567,4,30,33.3333,66.6667,66.6667,
trainbr,87.1273,0.010898,4,35,33.3333,66.6667,66.6667,
trainbr,153.3791,0.010702,4,40,33.3333,66.6667,66.6667,
trainbfg,0.10138,0.0075466,1,1,55,45,45,
trainbfg,0.066657,0.0066293,1,2,83.3333,16.6667,16.6667,
trainbfg,0.058108,0.0085914,1,3,78.3333,21.6667,21.6667,
trainbfg,0.051352,0.0072662,1,4,91.6667,8.3333,8.3333,
trainbfg,0.047443,0.0072291,1,5,91.6667,8.3333,8.3333,
trainbfg,0.10641,0.007041,1,10,88.3333,11.6667,11.6667,
trainbfg,0.20074,0.0076906,1,15,88.3333,11.6667,11.6667,
trainbfg,0.19965,0.0072475,1,20,90,10,10,
trainbfg,0.27556,0.0074353,1,25,91.6667,8.3333,8.3333,
trainbfg,0.68,0.0068391,1,30,86.6667,13.3333,13.3333,
trainbfg,0.52461,0.0076659,1,35,85,15,15,
trainbfg,1.3654,0.0070607,1,40,90,10,10,
trainbfg,0.040583,0.0094127,2,1,58.3333,41.6667,41.6667,
